review_id,user_id,business_id,stars,date,text,useful,funny,cool
i3zknM1PSqVTU3uyoKDauA,0EbuYkR7vheBX9XvAlcQJA,KvVE3Zt0UO4EVLng8M5x9A,1,2017-09-09,"They don't even get one star in my opinion. I didn't read yelp before hiring them, but once i'd paid the first deposit and it was about a week away from the move they came back asking for the final list of items. They asked if I had box springs or headboards, which I did. However I had told them in the beginning...i have it on my quote that I had king sized bed, not a king mattress. I didn't think much of it until they came back double the first quote and they told me if I didn't pay another deposit they couldn't guarantee my spot. I was pissed and started reading reviews...when I told them what I thought about the doubling of my quote and how I found several people with same complaints so it wasn't just my issue of not telling them everything. The guy got rude and started saying the people on yelp were paid and put on there to say bad things to make their company. He blamed me saying I didn't giving them correct details on my items. So in case your wondering, I'm not paid... I warn people about this company for free!! I was a bit frustrated but I had to pay the additional deposit at that point. we didn't have time to find new movers and we would have lost our prior payment too. The day of the move comes and a guy shows on time to go over the move. He walked around my home and then looked at me asked, ""where is the rest of it?"" He said he was expecting double. I said, ""what I had on the first quote is what i was taking. I never doubled it, they did."" He went outside and came back to tell me they couldn't move me, it wasn't worth it. They refunded both deposits (which took some time to get back), but left me to move all my stuff by myself cause my husband had already left thinking we had the move covered. Luckily, I had enough for another moving truck and a great friend willing to drive it with my car in tow cross country for me cause I wouldn't have been able too.",0,0,0
VvgOtPXT3AnYddAnQRDcPA,Ux4jofEoBrxD5doyihh1SA,VF4KH9JVolOeo2XojphthQ,4,2016-10-13,"Really nice inside and cool with a pool in the back! Pretty hip bar\/restaurant but food prices are too high. Other than that, i liked the place. It would be a good lunch place for the businesses around them if they market some ""lunch"" specials.",0,0,0
zcjkmrRNaUO4bC0wvVO4ag,Wgk00aJq3R0UTCbmWHAmXA,tZsSTf4Q7eoq4v0-_HvPPg,1,2017-08-02,"Major, major, major warnings. First off, if you're lucky and everything arrives undamaged, it will take forever. Sadly, my coffee table arrived bashed and damaged. Guess what? This became an utter nightmare. Lack of communication. Being ghosted. Being told it was my responsibility to repackage the damaged item--even though I found the damage after I tore apart the very bashed up box.

Then when I get a call from the freight company: they say they'll come on Friday. And then ghost me. Again.

The freight driver, once he actually showed up, was the best part of this whole experience. I said, Structube is a shitshow. And the freight driver laughed and said that his office seems to think so too.

What a mess.

Stay far, far, far, far away.",6,0,0
EJFvJn_4xMYQtkwUNTHTPg,JpVcGMrGzCq6yFPAJ_Pp8Q,oq9bF1KUzSldObMSQ_aalQ,3,2017-06-21,"The quality is really going down the tubes. Menu changes are in my opinion, mistakes. Portions are smaller and is evident that it is not about pleasing customers and more about the bottom line. If you're a new customer, you'll probably be satisfied. If you're a regular customer or returning customer, prepare for disappointment. I sent corporate an email and got no response, so I'm turning to help.",0,0,0
8mHL60Fg05gR2cgYNQlEMQ,DjPJOop-LY-DhtHvgkaQpw,jIEZmUZUjmTC0kn09LtJEg,4,2016-03-07,"Good spot to satisfy a late night Korean craving! Hot bubbling gam ja tang hits the spot on a cold night. Seating was comfortable, service was a little lacking but courteous. Could do with more sides! All in all a good place if you're looking for straightforward comfort food.",2,0,0
lXH9IfQXOoAUm-4hyKt84w,NsxeGRkxu106uotU2gWAYQ,pDwKOuqjQ4gtoX-aaQPJ_g,4,2014-05-12,"I've visited China twice now and have an appreciation for the cuisine but it's near impossible to get the authentic flavors in Charlotte.

Confession: I wrote off Bento a while ago because their food did nothing for me, the buffet left little to be desired, and I each time I left underwhelmed.

And then a friend took me there for lunch and introduced me to their ""secret"" Chinese menu and I was converted! I've been back several times with my husband to explore as much of the authentic menu as possible and it's to the point where we get sat in the back of the restaurant, with the rest of the natives. Makes me feel like I'm back in Suzhou! 

Our favorites off the secret menu are:

- Spicy Beef (cooked with jalapenos, so good!)
- Steamed bass (without the sauce) served on broccoli
- Garlic Bok Choy

They also have hot pot available but we haven't tried it yet.",6,0,0
sQwnSEaHmS3cfsoA-vspyQ,RVxKR7YHIbtIxR2oFCJjLQ,G7LYpILnHveyvbg3sJePPw,3,2017-02-13,"This place.is like el furniture in vancouver bc. 

A no frills diner with comfort food all for the affordable price of $4.95...

Ordered the smoky burger paired with soup . Wife had the fish tacos and had poutine with maple bacon for appys. 

Burger was great. Not dry. Moist and juicy and portion was awesome. Cheese was perfectly melted. Only thing negative was the bun. In vancouver, they use brioche bun.which was lightly oiled and toasted. Here, it was more like $ store bun. Very dry and stale. I ended up not eating the bread. But the patty was seasoned well and everything else came together. 

The soup tho tasted weird...it was like a mix.of grits.and cream soup.and garnished with chinese green onions!! So weird!  Maybe the chef was trying a fusion.of some.sort...but let me tell you...it did not work. 

Fish tacos were awesome. Fish was perfectly breaded and tasty and came with a wedge of lime. The salsa and veggies accompanying the taco filling all complemented the dish. 

The poutine was awesome. Fries nice and crispy...curds were aplenty and creamy...maple bacon was generously sprinkled on top. The sweetness of the maple and saltiness of the bacon...complemented the gravy curds and fries magically. Definitely a must have. 

Service was great. Iit was quick and spot on

For price and value ration: a must try for sure. 

A nice and affordable place.given the chic neighborhood of mont royal.

Happy eating!",1,1,1
Ze5CsKu0G5it_7wbMIEOTQ,AOVbO5VqXzPm0x01cFWV3A,qRzqYlPXmpVgqOcZdlu3rw,4,2014-07-24,This place is great. I have been coming here for sometime. I always go with the same lady and she does a fabulous job.,0,0,0
n6rsdDUqma1BF1VliU0v-g,O_O2SfJEOvSqpoXzkWn8Sw,BxRTF1hmGAzMzkTDsEp2gw,1,2017-07-21,If I could give this Panera 0 stars I would but that's not an option. Cold soup & forgot my mac n cheese!,0,0,0
3De1H7QzCE2KdvoW0VYWbw,HWLr60IBXAy9HD23W3Xmfg,o6Yor6ofIw2TqM3mN28Kzg,1,2016-02-26,"At only ~$3 per taco, I wasn't expecting too much. But the taco shells were soggy and broken, the beef was dry and bland; ditto for pork. The fish was mediocre at best, and though is probably more authentic than food court fare, I can't honestly say it tasted much better. 

The very so-so food coupled with bad service (one of the staff practically showed me the door) nailed it for me. I say: save your $3, there's so many other great taco options elsewhere.",0,0,0
7p20IK5WhD3tp0b80Pe-ow,5bzEve76D6bbadya6XxStA,qx6WhZ42eDKmBchZDax4dQ,5,2014-11-26,Went there last night for the first time.  The pizza was great but the service was even better.  The manager Tony took care of us and he was awesome.  Im from chicago so im not a huge new york pizza guy.  I was totally impressed with the quality of the pie and the slices were huge.  My daughter loved the garlic knots.  We will be back for sure!!,0,0,0
2kEgnCX5zXTHaDQEn5SV1Q,aYwuYu8yYhZu6n7j594hug,UoRSHohdGuzfrpydZ9j0Lg,1,2015-06-26,"I'm giving this a one star because this by far was the worse Mexican food I have ever eaten. When I think of Mexican food I think of rich and hardy tastes. This place served me burritos with only the meat inside of them and nothing else. When have you ever eaten a burrito without any lettuce, tomatoes, sauce or anything else other than just plain meat?!
By far the most boring and tasteless Mexican food I have ever been served at a restaurant - EVER!!!
I don't recommend this place at all, and if you're going to try and argue that it's authentic Mexican food, then I would say if it's authentic, then it's from the boring and tasteless side of Mexico. Save your money and go to McDonalds before you spend it here, it will actually have more taste than the food served here.",1,0,0
kdw3L0l3yZ4awRo5mH-RjA,B2319aLIjhisWfrg8s_F3Q,qNYLt8zizn--wEpT1KILfw,5,2014-07-24,Deanna is a very good server. Everything turned out perfect and in a timely matter. We love going ti Egg Works. We always get good service. People are very friendly at thi restaurant.,0,0,0
1lDWP6lJZ-KpeRpXesyRKg,pOmu_gl3SDBg1rrwn96l4Q,5KheTjYPu1HcQzQFtm4_vw,4,2015-07-22,Me gusto mucho !!los meseros muy amables y la comida muy rica con mucho sabor Mexicano un muy buen lugar para unas buenas Margaritas riquísimas y grandes también ...,0,0,0
aBTqIVCb-hFqaQ24avYrIw,IfKHh1RbkXNMoAZuFXa1rA,MgHWbwuxxb_txhI3lK_bKg,3,2011-03-24,"I went to the Main Ingredient for a work lunch recently and while I didn't have a bad experience I do think I need to go back in the evening to get a better feel for the joint.

My roast beef sandwich was tasty (and the mustard was sublime), the service was slightly above so-so, and the crowd\/atmosphere was totally in my wheelhouse, but when on the clock dining at an Ale House you can't help but leave feeling disappointed. Seems like my sandwich was crying out for a beer to keep it company.

If I had to complain about something it would be the $3 charge for a flat bottle of ""Coke Light."" No, really, that's what the oversized bottle said. It wasn't Diet Coke it was Coke Light. The margin on soda always favors the house but $3 for a Coke is re-gosh-darn-diculous.

The location is ideal for post-work drinks so I'll definitely update this review after I've partaken in the Ale House's brews.",1,0,0
YqUFqUrAKmp_GEBuD0V5wQ,cb2l7p1SsGo1le570wOoeg,tVyLQzyhhinKcGzlZIFZjQ,3,2014-04-09,This review is for the heck of a slice pizza lunch special only...great for the price but it doesn't dazzle the taste buds. I ordered mine with mushrooms and black olives and it seemed like they just threw a few handfuls of each on and nuked it for ten seconds. Would help if they added a tiny bit of extra cheese after toppings and put it in the oven for a minute or so to really make all the toppings cohesive instead of just sitting on top.,0,0,0
wVRVRhlfk2QKok9yjz7-5g,Y0-lLNc2Y7gUGXPzSsMueQ,1hpF63f2NFRMS4xdw42RMQ,1,2014-03-28,"I've given many chances for this place to impress me because of the one time good service and food 4 years ago.

However, I have given up on you Maki Sushi.

I came here with my friend, excited and reminiscing about my sweet sixteen dinner I had here, hoping to be served the same delicious hand rolls and tempura from back in the day. I was surely disappointed. The second we stepped in and walked by all the disappointed faces in a sea of leftover sushi platters and half eaten tempura messes left on the table, we realized we made a mistake coming here. There were people waiting for their bill or for their food for far too long, and you could feel the tension in the room. The server was stressed out, juggling too many tables for one person. Nevertheless, we dismissed all those things and decided to just order and try to enjoy our time here.

We ordered a variety of sushi rolls, hand rolls, tempura and soups. Lets just say that even Loblaws sushi was better than this. The rice on the sushi rolls were inadequately portioned, dripping in soy sauce, containing minimal vegetables and cold shrimp (why are they skimping out on white rice??) The wasabi and ginger on the side was also missing.The shrimp tempura was not fresh, had a slight fishy smell to it. The batch we ordered was not piping hot and the sauce for it came after we were done eating it. 

We ended our sushi experience on very average mango ice cream. The service wasn't too bad, waiters were scattered at times, but luckily, we didn't wait too long for our bill.

This place has definitely gone downhill from the time of its opening. Don't think I'll be checking in here anytime soon.",3,2,2
